L1,L2,L3,conditionName,confidence,sentence,source,support CNL1L2L3,support L1L2L3,predictedTag
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Multiple sclerosis,0.02120141342756184,"Depending on the type of MS you have, your symptoms may come and go in phases or get steadily worse over time (progress).",NHS,0.0011367942402425162,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Multiple system atrophy,0.00353356890459364,People with the condition typically live for 6 to 9 years after their symptoms start and may get worse quickly during this time,NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Multiple system atrophy,0.0011235955056179776,There's currently no cure for MSA and no way of slowing its progression.,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Multiple system atrophy (MSA),0.003636363636363637,People typically live about seven to 10 years after multiple system atrophy symptoms first appear.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Multiple system atrophy (MSA),0.00353356890459364,The condition progresses gradually and eventually leads to death.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Mumps,0.0031695721077654514,The infection usually passes within a week or two.,NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Mumps,0.0011235955056179776,"There's currently no cure for mumps, but the infection should pass within 1 or 2 weeks.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Muscle strains,0.03448275862068965,Chronic muscle strains can result from repetitive injuries when you stress a muscle by doing the same motion over and over.,MAYO,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Muscular dystrophy,0.00706713780918728,"MD is a progressive condition, which means it gets worse over time",NHS,0.00037893141341417203,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Muscular dystrophy,0.005617977528089888,"Although there's no cure for any form of muscular dystrophy, treatment for some forms of the disease can help extend the time a person with the disease can remain mobile and help with heart and lung muscle strength.",MAYO,0.0009473285335354301,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Myasthenia gravis,0.005012531328320804,"It usually affects most of the body, spreading from the eyes and face to other areas over weeks, months or years",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Myasthenia gravis,0.0044943820224719105,"If these medicines keep your symptoms under control for a long time (usually years), it may be possible to eventually stop taking them.",NHS,0.0007578628268283443,0.16862447896930655,PERMANENT
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myelodysplastic syndrome (myelodysplasia),0.003636363636363637,It can take a few months or up to several years before transformation takes place,NHS,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myelodysplastic syndrome (myelodysplasia),0.00353356890459364,"For most people, symptoms are mild at first and slowly get worse",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myelofibrosis,0.00353356890459364,Myelofibrosis usually develops slowly.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myocardial ischemia,0.00353356890459364,Myocardial ischemia can develop slowly as arteries become blocked over time.,MAYO,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Myocarditis,0.006493506493506493,"Some people might have chronic and irreversible damage to the heart muscle requiring lifelong medications, while other people need medications for just a few months and then recover completely.",MAYO,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Myocarditis,0.0010101010101010099,"In many cases, myocarditis improves on its own or with treatment, leading to a complete recovery.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,SLOWLY,FROM 6 MONTH TO 1 YEAR,Myopia,0.006493506493506493,haze effect around bright lights – this will usually pass within 6 to 12 months,NHS,0.00018946570670708602,0.02917771883289125,IMPROVE SLOWLY FROM 6 MONTH TO 1 YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Myopia,0.0035211267605633804,LASEK or LASIK are usually the preferred methods as they cause almost no pain and your vision will usually start to recover within a few hours or days,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Myositis (polymyositis and dermatomyositis),0.043478260869565216,"The muscle weakness may change from week to week or month to month, although it tends to steadily get worse if you do not get treatment.",NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myositis (polymyositis and dermatomyositis),0.00353356890459364,"This usually gets worse, slowly over time",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Myxofibrosarcoma,0.003636363636363637,"Although MFS tends to recur in the same area where it started, a majority of patients live five or more years after treatment.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Ménière's disease,0.0035211267605633804,It can take a day or 2 for the symptoms to disappear completely,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
PERMANENT,,,Ménière's disease,0.0011235955056179776,"There's no cure for Ménière's disease, but medicine can help control vertigo, nausea and vomiting.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,FAST,FROM 1 DAY TO 1 WEEK,Naegleria infection,0.05,They typically lead to death within a week.,MAYO,0.00018946570670708602,0.003789314134141721,DECLINE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Naegleria infection,0.003636363636363637,"In the United States, millions of people are exposed to the amoeba that causes naegleria infection each year, but few people get sick from it.",MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Nail fungus,0.007518796992481204,typically take this type of drug for six to 12 weeks.,MAYO,0.0005683971201212581,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Nail fungus,0.0010101010101010099,These creams may work better if you first thin the nails.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Nail patella syndrome,0.0011235955056179776,"There's no cure for nail patella syndrome, but treatments are available to help manage the symptoms.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Nail problems,0.005012531328320804,Fingernails that fall off after an injury should grow back within 6 months,NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Narcolepsy,0.008080808080808079,"If you have narcolepsy, there's no reason why you should not be able to work, as long as your employer is aware of your condition and agrees to accommodate it, such as allowing you to work flexible hours or take planned naps",NHS,0.0015157256536566881,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
PERMANENT,,,Narcolepsy,0.0044943820224719105,"There is no cure for narcolepsy, but medications and lifestyle modifications can help you manage the symptoms.",MAYO,0.0007578628268283443,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Nasal polyps,0.0035211267605633804,"Nasal polyps can sometimes feel like a cold, but colds tend to clear up within a few days, whereas nasal polyps will not get better unless they're treated.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
DECLINE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Nasopharyngeal cancer,0.0625,"To start with, these appointments will be every few weeks or months, but they'll become gradually less frequent over time.",NHS,0.00018946570670708602,0.0030314513073133762,DECLINE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Nasopharyngeal cancer,0.0015847860538827257,This is usually carried out for up to 7 weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,SLOWLY,FROM 2 MONTH TO 6 MONTH,Nearsightedness,0.14285714285714285,"Nearsightedness may develop gradually or rapidly, often worsening during childhood and adolescence.",MAYO,0.00018946570670708602,0.001326259946949602,DECLINE SLOWLY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Nearsightedness,0.0010101010101010099,Your own safety and that of others may be jeopardized if you have an uncorrected vision problem.,MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Neck pain,0.0031695721077654514,The most common types of mild to moderate neck pain usually respond well to self-care within two or three weeks.,MAYO,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Necrotising fasciitis,0.0025062656641604013,People with necrotising fasciitis often need to be looked after in an intensive care unit and may need to stay in hospital for several weeks.,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Needle biopsy,0.0035211267605633804,"You may feel some mild pain or discomfort in the area, but this should go away in a day or two.",MAYO,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Needle biopsy,0.0010101010101010099,"Depending on your duties, you may be able to return to work in 24 hours.",MAYO,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Neonatal herpes (herpes in a baby),0.0025062656641604013,This treatment may be needed for several weeks.,NHS,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Nephrogenic systemic fibrosis,0.0022471910112359553,"There is no cure for nephrogenic systemic fibrosis, and no treatment is consistently successful in halting or reversing the progression of the disease.",MAYO,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Nephrotic syndrome in children,0.0015847860538827257,"Most children respond well to treatment with prednisolone, with the protein often disappearing from their urine and the swelling going down within a few weeks",NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
PERMANENT,,,Neuroendocrine tumours,0.0011235955056179776,"If surgery can't completely cure your condition, it may be used to help reduce and manage any symptoms",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
PERMANENT,,,Neuroendocrine tumours and carcinoid syndrome,0.0022471910112359553,"If the tumour is caught early, it may be possible to completely remove it and cure the cancer altogether.",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
PERMANENT,,,Neurofibromatosis,0.0011235955056179776,"Neurofibromatosis can't be cured, but treatments can help manage signs and symptoms.",MAYO,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Neurofibromatosis type 1,0.00353356890459364,"NF1 is a condition you're born with, although some symptoms develop gradually over many years",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Neurofibromatosis type 1,0.0011235955056179776,There's currently no cure for NF1,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
DECLINE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Neurofibromatosis type 2,0.00353356890459364,"NF2 tends to get worse over time, although the speed at which this happens varies considerably",NHS,0.00018946570670708602,0.05361879499810535,DECLINE SLOWLY FROM 1 YEAR TO MORE YEAR
PERMANENT,,,Neurofibromatosis type 2,0.0011235955056179776,There's currently no cure for NF2,NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Neuromyelitis optica,0.0035211267605633804,A relapse can take from several hours up to days to develop,NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
PERMANENT,,,Neuromyelitis optica,0.0022471910112359553,"There's no cure for NMO, but treatments can help to ease symptoms, prevent future relapses and slow down the progression of the disease.",NHS,0.00037893141341417203,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 1 DAY TO 1 WEEK,Newborn jaundice,0.043478260869565216,"Phototherapy will be stopped when the bilirubin level falls to a safe level, which usually takes a day or two.",NHS,0.00018946570670708602,0.004357711254262978,IMPROVE MODERATELY FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Newborn jaundice,0.0031695721077654514,"In these cases, the condition usually gets better within 10 to 14 days and won't cause any harm to your baby.",NHS,0.00037893141341417203,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Newborn respiratory distress syndrome,0.005012531328320804,"But some, usually those born extremely prematurely, may need support for weeks or even months",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Newborn respiratory distress syndrome,0.0011235955056179776,"For example, 1 survey estimated that  3 out of 4 children with developmental problems only have a mild disability, which should not stop them leading a normal adult life",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Nickel allergy,0.0025062656641604013,It can take months for phototherapy to have an effect on a nickel allergy reaction.,MAYO,0.00018946570670708602,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Nickel allergy,0.0015847860538827257,The reaction may last as long as two to four weeks.,MAYO,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Niemann-Pick,0.0625,Some infants with type A will show signs and symptoms within the first few months of life.,MAYO,0.00018946570670708602,0.0030314513073133762,DECLINE MODERATELY FROM 2 MONTH TO 6 MONTH
PERMANENT,,,Niemann-Pick,0.0033707865168539327,No cure exists for Niemann-Pick disease.,MAYO,0.0005683971201212581,0.16862447896930655,PERMANENT
IMPROVE,FAST,FROM 5 MINUTE TO 1 DAY,Night terrors and nightmares,0.0010101010101010099,"Your child may wake up from the nightmare and, depending on their age, may be able to remember and describe the bad dream to you",NHS,0.00018946570670708602,0.1875710496400152,IMPROVE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,FAST,FROM 1 DAY TO 1 WEEK,Nipple discharge,0.0035211267605633804,"You'll usually be told the results on the same day, although biopsy results can take longer – you should get them in a week or two.",NHS,0.00018946570670708602,0.053808260704812434,IMPROVE FAST FROM 1 DAY TO 1 WEEK
IMPROVE,MODERATELY,FROM 8 DAY TO 2 MONTH,Nipple discharge,0.0015847860538827257,This should stop in a few weeks,NHS,0.00018946570670708602,0.11955286093217128,IMPROVE MODERATELY FROM 8 DAY TO 2 MONTH
DECLINE,FAST,FROM 5 MINUTE TO 1 DAY,Non-Hodgkin lymphoma,0.03448275862068965,Once the treatment is over the level of healthy cells goes back to normal over time.,NHS,0.00018946570670708602,0.005494505494505495,DECLINE FAST FROM 5 MINUTE TO 1 DAY
IMPROVE,MODERATELY,FROM 2 MONTH TO 6 MONTH,Non-Hodgkin lymphoma,0.005012531328320804,"Chemotherapy is usually given over a period of a few months on an outpatient basis, which means you get treatment during the day and shouldn't have to stay in hospital overnight.",NHS,0.00037893141341417203,0.07559681697612733,IMPROVE MODERATELY FROM 2 MONTH TO 6 MONTH
IMPROVE,SLOWLY,FROM 1 YEAR TO MORE YEAR,Non-Hodgkin's lymphoma,0.003636363636363637,Indolent lymphomas that don't cause signs and symptoms may not require treatment for years.,MAYO,0.00018946570670708602,0.05210306934444865,IMPROVE SLOWLY FROM 1 YEAR TO MORE YEAR
IMPROVE,FAST,FROM 8 DAY TO 2 MONTH,Non-allergic rhinitis,0.05,This is because the infection responsible for the rhinitis normally clears up within a week or 2,NHS,0.00018946570670708602,0.003789314134141721,IMPROVE FAST FROM 8 DAY TO 2 MONTH
PERMANENT,,,Non-allergic rhinitis,0.0011235955056179776,"These problems can often be treated with medication, although surgery is sometimes needed in severe or long-term cases.",NHS,0.00018946570670708602,0.16862447896930655,PERMANENT
